time,value
1581597369919,135
1581597369945,134
1581597370022,135
1581597370174,134
1581597370477,135
1581597370578,134
1581597370706,135
1581597370757,134
1581597370834,133
1581597370860,134
1581597370912,135
1581597370964,134
1581597371066,133
1581597371092,134
1581597371142,135
1581597371166,134
1581597371241,132
1581597371266,135
1581597371344,133
1581597371650,135
1581597371675,134
1581597371751,133
1581597371777,134
1581597371982,135
1581597372033,134
1581597372059,135
1581597372084,134
1581597372184,133
1581597372209,134
1581597372234,135
1581597372284,134
1581597372310,133
1581597372336,134
1581597372412,133
1581597372437,135
1581597372489,134
1581597372565,135
1581597372591,134
1581597372642,135
1581597372718,134
1581597372796,135
1581597372822,134
1581597373023,135
1581597373049,134
1581597373099,135
1581597373124,133
1581597373150,134
1581597373275,135
1581597373300,134
1581597373481,135
1581597373532,134
1581597373558,133
1581597373583,135
1581597373634,134
1581597373685,135
1581597373711,134
1581597373736,135
1581597373762,134
1581597373916,135
1581597373943,134
1581597373992,135
1581597374019,134
1581597374094,133
1581597374120,135
1581597374146,134
1581597374198,133
1581597374225,134
1581597374328,135
1581597374378,134
1581597374532,135
1581597374558,134
1581597374684,135
1581597374709,135
1581597374759,135
1581597374808,134
1581597374935,135
1581597374986,134
1581597375011,135
1581597375062,134
1581597375087,135
1581597375113,133
1581597375138,134
1581597375165,135
1581597375190,134
1581597375216,135
1581597375241,134
1581597375291,133
1581597375316,134
1581597375498,133
1581597375549,134
1581597375574,135
1581597375603,134
1581597375630,135
1581597375712,134
1581597375791,135
1581597375869,134
1581597375921,135
1581597375946,134
1581597376049,135
1581597376074,134
1581597376231,135
1581597376283,134
1581597376416,135
1581597376442,134
1581597376469,135
1581597376496,134
1581597376522,135
1581597376549,134
1581597376630,135
1581597376655,134
1581597376733,135
1581597376762,134
1581597376893,135
1581597376971,134
1581597377049,135
1581597377074,134
1581597377100,135
1581597377151,134
1581597377282,135
1581597377308,134
1581597377466,135
1581597377544,134
1581597377622,135
1581597377648,134
1581597377674,135
1581597377724,134
1581597377752,135
1581597377808,134
1581597377886,135
1581597377990,134
1581597378203,133
1581597378228,134
1581597378282,135
1581597378306,133
1581597378332,134
1581597378519,134
1581597378546,135
1581597378651,134
1581597378729,134
1581597379068,133
1581597379093,134
1581597379748,133
1581597379774,134
1581597380007,133
1581597380033,135
1581597380087,134
1581597380167,135
1581597380193,133
1581597380221,135
1581597380298,134
1581597380324,135
1581597380352,134
1581597380456,135
1581597380533,134
1581597380586,133
1581597380613,134
1581597380665,135
1581597380722,134
1581597380907,135
1581597380986,133
1581597381012,135
1581597381197,132
1581597381222,134
1581597381274,135
1581597381406,132
1581597381431,135
1581597381458,134
1581597381484,133
1581597381512,135
1581597381563,134
1581597381589,135
1581597381615,134
1581597381693,135
1581597381750,134
1581597381804,135
1581597381830,134
1581597381935,135
1581597382013,134
1581597382091,133
1581597382116,135
1581597382142,134
1581597382373,135
1581597382427,134
1581597382452,135
1581597382479,134
1581597382505,133
1581597382530,134
1581597384130,133
1581597384183,134
1581597384289,135
1581597384315,134
1581597384548,135
1581597384574,134
1581597384653,133
1581597384679,134
1581597384757,135
1581597384782,133
1581597384941,135
1581597384966,134
1581597385099,132
1581597385124,134
1581597385149,135
1581597385200,134
1581597385362,135
1581597385389,134
1581597385494,135
1581597385546,134
1581597385572,135
1581597385625,134
1581597385650,135
1581597385674,134
1581597385701,133
1581597385726,134
1581597385752,135
1581597385806,134
1581597385936,135
1581597385962,134
1581597385990,135
1581597386040,134
1581597386117,135
1581597386145,133
1581597386169,134
1581597386275,133
1581597386329,134
1581597386381,135
1581597386435,134
1581597386485,132
1581597386512,134
1581597386563,135
1581597386589,134
1581597386749,135
1581597386775,134
1581597386800,135
1581597386850,134
1581597386876,133
1581597386902,134
1581597386928,135
1581597386955,133
1581597387085,134
1581597387167,133
1581597387194,135
1581597387270,134
1581597387325,135
1581597387350,134
1581597387403,133
1581597387428,134
1581597387456,135
1581597387483,134
1581597387713,135
1581597387740,133
1581597387791,134
1581597387843,135
1581597387894,134
1581597388104,135
1581597388184,134
1581597388370,135
1581597388397,134
1581597388530,135
1581597388555,134
1581597388611,135
1581597388637,134
1581597388663,135
1581597388689,134
1581597388765,135
1581597388791,134
1581597388896,135
1581597388948,134
1581597389132,135
1581597389182,134
1581597389207,133
1581597389234,135
1581597389286,133
1581597389312,135
1581597389728,133
1581597389756,135
1581597389808,134
1581597389858,133
1581597389883,135
1581597389910,133
1581597389934,134
1581597389987,135
1581597390014,135
1581597390041,135
1581597390065,134
1581597390116,135
1581597390143,134
1581597390377,135
1581597390402,134
1581597390561,135
1581597390616,134
1581597390668,135
1581597390693,134
1581597390801,135
1581597390827,134
1581597390881,135
1581597390907,134
1581597391014,135
1581597391039,134
1581597391065,135
1581597391092,134
1581597391146,133
1581597391171,134
1581597391250,135
1581597391275,134
1581597391352,135
1581597391377,133
1581597391402,135
1581597391560,132
1581597391585,135
1581597391611,134
1581597391638,135
1581597391662,134
1581597391689,135
1581597391713,134
1581597391897,135
1581597391924,134
1581597391949,135
1581597391974,134
1581597392158,135
1581597392184,134
1581597392236,133
1581597392262,134
1581597392918,133
1581597392943,134
1581597393071,135
1581597393099,134
1581597393124,135
1581597393149,134
1581597393279,133
1581597393305,134
1581597393332,135
1581597393411,134
1581597393437,135
1581597393463,134
1581597393492,133
1581597393517,135
1581597393569,134
1581597393595,135
1581597393646,134
1581597393779,135
1581597393804,134
1581597393961,135
1581597393986,134
1581597394037,135
1581597394062,134
1581597394170,133
1581597394195,135
1581597394220,134
1581597394432,135
1581597394461,134
1581597394590,135
1581597394642,134
1581597394667,135
1581597394694,134
1581597394720,135
1581597394746,134
1581597395008,133
1581597395059,134
1581597395874,134
1581597395900,135
1581597395951,134
1581597396004,133
1581597396029,134
1581597396079,135
1581597396131,134
1581597396184,135
1581597396238,135
1581597396345,135
1581597396398,134
1581597396557,135
1581597396582,134
1581597396688,135
1581597396765,134
1581597396869,133
1581597396897,134
1581597396922,135
1581597396949,134
1581597397082,135
1581597397107,134
1581597397134,135
1581597397214,134
1581597397241,135
1581597397291,134
1581597397368,135
1581597397497,134
1581597397525,135
1581597397550,133
1581597397577,135
1581597397658,134
1581597397709,133
1581597397762,135
1581597397787,133
1581597397813,135
1581597397997,133
1581597398023,134
1581597398128,135
1581597398154,134
1581597398231,135
1581597398282,134
1581597398363,133
1581597398388,135
1581597398413,134
1581597398494,135
1581597398519,133
1581597398572,135
1581597398678,134
1581597398858,135
1581597398910,134
1581597399066,135
1581597399092,134
1581597399117,135
1581597399167,134
1581597399246,135
1581597399297,134
1581597399403,135
1581597399428,134
1581597399454,135
1581597399506,134
1581597399635,133
1581597399661,135
1581597399767,133
1581597399792,134
1581597399900,135
1581597399952,134
1581597400110,135
1581597400162,134
1581597400188,135
1581597400240,134
1581597400317,135
1581597400343,134
1581597400393,135
1581597400419,134
1581597400474,135
1581597400499,133
1581597400603,135
1581597400656,133
1581597400683,134
1581597400784,135
1581597400809,134
1581597400886,135
1581597400914,134
1581597400967,135
1581597401017,134
1581597401168,135
1581597401220,134
1581597401324,135
1581597401351,134
1581597401427,135
1581597401477,134
1581597401555,135
1581597401605,134
1581597401842,135
1581597401868,134
1581597401974,135
1581597402000,134
1581597402075,135
1581597402101,134
1581597402126,133
1581597402151,134
1581597402203,135
1581597402256,134
1581597402413,135
1581597402491,134
1581597402569,135
1581597402595,134
1581597402673,135
1581597402700,134
1581597402778,135
1581597402804,133
1581597402829,135
1581597402881,134
1581597402906,135
1581597402986,134
1581597403037,135
1581597403062,133
1581597403087,134
1581597403138,135
1581597403191,134
1581597403216,135
1581597403241,134
1581597403267,135
1581597403347,134
1581597403399,135
1581597403425,134
1581597403530,135
1581597403557,134
1581597403688,135
1581597403792,134
1581597403999,135
1581597404025,134
1581597404126,135
1581597404178,134
1581597404207,135
1581597404233,134
1581597404257,133
1581597404282,135
1581597404307,135
1581597404387,134
1581597404414,135
1581597404466,134
1581597404542,135
1581597404620,134
1581597404697,135
1581597404722,134
1581597404748,135
1581597404777,134
1581597404855,133
1581597404881,134
1581597404908,132
1581597404933,134
1581597404986,135
1581597405038,134
1581597405064,135
1581597405088,134
1581597405115,133
1581597405140,135
1581597405507,133
1581597405559,134
1581597405747,133
1581597405773,134
1581597405824,135
1581597405928,134
1581597405955,135
1581597406007,134
1581597406034,135
1581597406060,134
1581597406088,135
1581597406113,134
1581597406215,135
1581597406294,134
1581597406346,135
1581597406370,134
1581597406422,133
1581597406449,134
1581597406474,135
1581597406500,134
1581597406604,135
1581597406736,134
1581597407076,135
1581597407127,134
1581597407205,133
1581597407230,134
1581597407334,135
1581597407359,134
1581597407541,135
1581597407566,134
1581597407645,135
1581597407670,134
1581597407725,133
1581597407750,135
1581597407776,134
1581597407851,133
1581597407876,134
1581597407955,135
1581597407980,134
1581597408006,135
1581597408032,134
1581597408084,133
1581597408110,135
1581597408532,133
1581597408558,135
1581597408635,134
1581597408659,133
1581597408686,134
1581597408769,135
1581597408846,134
1581597408977,135
1581597409001,134
1581597409215,135
1581597409294,134
1581597409322,135
1581597409374,134
1581597409400,135
1581597409454,134
1581597409586,135
1581597409638,134
1581597409664,135
1581597409688,134
1581597409822,135
1581597409898,134
1581597409924,133
1581597409974,135
1581597410001,134
1581597410025,135
1581597410078,134
1581597410105,135
1581597410131,134
1581597410183,133
1581597410210,135
1581597410392,133
1581597410418,135
1581597410574,133
1581597410627,133
1581597410652,135
1581597410678,135
1581597410703,135
1581597410730,133
1581597410755,134
1581597410782,135
1581597410808,134
1581597410888,135
1581597410941,134
1581597410993,135
1581597411019,134
1581597411068,135
1581597411096,134
1581597411148,135
1581597411173,134
1581597411276,135
1581597411355,134
1581597411380,135
1581597411433,134
1581597411512,135
1581597411563,134
1581597411589,135
1581597411616,134
1581597411640,135
1581597411692,134
1581597411717,133
1581597411744,135
1581597411822,134
1581597411900,135
1581597411926,134
1581597411952,135
1581597412032,134
1581597412060,135
1581597412084,133
1581597412111,134
1581597412166,135
1581597412196,134
1581597412248,135
1581597412274,134
1581597412299,135
1581597412323,134
1581597412375,135
1581597412401,134
1581597412533,135
1581597412584,134
1581597412637,135
1581597412662,134
1581597412690,133
1581597412714,134
1581597412767,133
1581597412792,135
1581597412818,134
1581597412897,133
1581597412923,134
1581597412975,135
1581597413054,134
1581597413108,135
1581597413134,134
1581597413184,135
1581597413211,134
1581597413238,135
1581597413263,134
1581597413341,135
1581597413368,134
1581597413393,135
1581597413471,134
1581597413626,133
1581597413651,135
1581597414228,133
1581597414254,135
1581597414307,134
1581597414332,135
1581597414384,133
1581597414410,134
1581597414435,133
1581597414459,134
1581597414536,135
1581597414563,134
1581597414587,135
1581597414615,134
1581597414693,135
1581597414746,134
1581597414901,135
1581597414955,134
1581597415088,135
1581597415113,134
1581597415138,135
1581597415163,134
1581597415188,135
1581597415214,134
1581597415319,135
1581597415345,134
1581597415451,135
1581597415478,134
1581597415532,135
1581597415559,134
1581597415586,135
1581597415611,134
1581597415718,133
1581597415774,134
1581597415903,133
1581597415929,135
1581597416009,134
1581597416036,135
1581597416086,134
1581597416188,135
1581597416215,134
1581597416318,135
1581597416372,135
1581597416397,135
1581597416477,134
1581597416610,135
1581597416662,134
1581597416689,135
1581597416714,133
1581597416765,135
1581597416868,134
1581597416947,135
1581597416974,134
1581597417000,135
1581597417051,134
1581597417183,133
1581597417209,134
1581597417235,135
1581597417313,134
1581597417338,135
1581597417366,134
1581597417416,135
1581597417495,134
1581597417602,135
1581597417629,135
1581597417734,133
1581597417789,134
1581597417891,135
1581597417970,134
1581597418100,135
1581597418151,134
1581597418202,135
1581597418309,134
1581597418334,135
1581597418361,134
1581597418486,135
1581597418514,134
1581597418564,135
1581597418591,134
1581597418643,135
1581597418695,134
1581597418773,135
1581597418798,134
1581597418873,135
1581597418927,134
1581597418955,135
1581597419009,134
1581597419139,135
1581597419191,134
1581597419268,135
1581597419320,135
1581597419345,135
1581597419399,134
